4352
0.000357347	art
0.000357319	add
0.000357204	war
0.000357077	health
0.000356012	along
0.000355852	speak
0.000354891	base
0.000352037	teacher
0.00035104	others
0.000349875	across
0.000349369	already
0.000348411	history
0.000348375	allow
0.000348068	office
0.000347395	spend
0.000346895	hope
0.000345955	read
0.000345679	low
0.000345676	morning
0.000344854	education
0.000344609	person
0.000342522	party
0.00034227	return
0.000340801	behind
0.000339838	market
0.000336558	figure
0.000334781	girl
0.000334781	guy
0.000334735	age
0.000333602	grow
0.000332692	moment
0.000331382	himself
0.000329332	view
0.000329035	test
0.00032885	cost
0.000328753	maybe
0.000327249	although
0.000326652	food
0.000326267	policy
0.0003258	boy
0.000325309	foot
0.000324078	remember
0.000324029	reason
0.000324019	drive
0.000322738	deal
0.000321845	late
0.000321364	toward
0.000321206	air
0.000320175	sense
0.000320163	step
0.00031885	actually
0.000314287	including
0.000314174	oh
0.000314108	everything
0.000313495	yeah
0.000313449	cause
0.000312834	able
0.000311419	stay
0.000311276	music
0.000310687	wait
0.000309705	sound
0.000309244	consider
0.000308626	pass
0.000308603	matter
0.000308511	note
0.00030657	buy
0.000305254	appear
0.000304299	reach
0.00030379	mind
0.00030356	rather
0.000302473	probably
0.000302188	serve
0.000301522	record
0.000301164	whole
0.000299122	official
0.000298295	die
0.000296033	answer
0.00029558	rate
0.000294765	nation
0.000294313	individual
0.000294238	college
0.000293064	build
0.00029297	interest
0.000292949	send
0.000289902	someone
0.000289776	present
0.000289774	expect
0.000288713	effect
0.000286697	design
0.000286397	military
0.000284592	front
0.000282667	death
0.000282477	major
0.000281913	free
0.000281903	local
0.000281873	half
0.000280963	kill
0.000280911	suggest
0.000278946	development
0.000277995	cover
0.000277972	increase
0.000276909	class
0.000276897	remain
0.000274629	six
0.000274086	economic
0.000273227	arm
0.000272696	value
0.000272179	hit
0.000271428	future
0.000271269	sign
0.000271014	voice
0.000270714	require
0.000269653	former
0.00026959	model
0.000268852	role
0.000268573	thank
0.000266457	else
0.000266423	sell
0.000265896	clear
0.000264537	field
0.000264537	pull
0.000264295	land
0.000263983	perhaps
0.00026391	raise
0.000263028	either
0.000262203	effort
0.000261469	drug
0.000260405	police
0.000259064	leader
0.000258512	themselves
0.000257991	possible
0.000257685	outside
0.000257266	sometimes
0.000257236	develop
0.00025707	fire
0.000256969	share
0.000256509	practice
0.000256369	relationship
0.000256329	heart
0.000256047	price
0.000255967	order
0.00025481	decide
0.000254672	focus
0.000254016	according
0.000253925	season
0.000253725	strong
0.000253494	wife
0.000252955	position
0.000252667	project
0.000251402	difference
0.00024994	decision
0.000249811	easy
0.000248491	finally
0.000248112	federal
0.000247457	international
0.000246878	approach
0.000246693	player
0.00024619	society
0.000245568	road
0.000245289	son
0.000244992	explain
0.000244776	patient
0.000244737	tax
0.000244422	join
0.000243333	receive
0.000242889	fight
0.000242657	star
0.000242603	action
0.000242033	town
0.000242008	director
0.000241823	act
0.000241099	carry
0.00024045	TRUE
0.000238083	inside
0.000237988	building
0.00023645	activity
0.000236271	wear
0.000235137	full
0.000234076	pick
0.000233471	plant
0.00023273	agree
0.000232637	soon
0.000232248	data
0.000231552	rule
0.000231416	picture
0.000231368	especially
0.00023024	site
0.000229368	rest
0.000229109	event
0.000228612	space
0.000228576	paper
0.000228318	instead
0.000228318	special
0.000228106	table
0.000227154	whose
0.000227032	attack
0.000227023	couple
0.000226544	ground
0.000226468	vote
0.000226422	charge
0.000226138	catch
0.000226077	center
0.000226034	likely
0.000226001	everyone
0.000225553	oil
0.00022517	general
0.000224895	produce
0.000224722	court
0.000224394	bit
0.000222881	eat
0.000221517	industry
0.000220902	claim
0.000220343	teach
0.000220146	situation
0.000220028	measure
0.000218973	image
0.000217241	street
0.000217138	Republican
0.000217102	phone
0.00021705	rise
0.000216468	wall
0.000216429	describe
0.000215568	itself
0.000214931	product
0.000214634	standard
0.00021433	recent
0.000214107	middle
0.000212754	smile
0.000212408	news
0.00021215	quite
0.000212138	worker
0.000211441	risk
0.000210934	technology
0.000210931	hair
0.000210667	subject
0.000210574	doctor
0.000210395	movie
0.000209861	drop
0.000209479	race
0.000208921	piece
0.000207647	type
0.000207108	window
0.000206328	north
0.000206211	above
0.000206005	visit
0.000205999	short
0.000205937	personal
0.000205828	baby
0.000205265	list
0.000204367	computer
0.000204	organization
0.000203973	near
0.000203848	certain
0.000203545	culture
0.000203269	third
0.000202738	source
0.00020232	film
0.000202284	simply
0.000202035	tree
0.000201948	store
0.000200783	red
0.000200163	wrong
0.000199115	century
0.000198184	evidence
0.000197914	attention
0.000197829	billion
0.000197693	draw
0.000197044	listen
0.000196668	nearly
0.000195679	period
0.000195653	check
0.000195326	dark
0.0001953	average
0.000195115	choose
0.000195077	pretty
0.000194988	trade
0.00019474	response
0.000194582	campaign
0.000194482	energy
0.000194311	fund
0.000194146	benefit
0.0001939	difficult
0.000193786	concern
0.000192511	condition
0.000192259	brother
0.000191595	available
0.000191463	wonder
0.000191025	population
0.000190913	term
0.000190634	lie
0.000190546	Congress
0.000190064	chance
0.000189891	behavior
0.000189521	summer
0.000189385	floor
0.000189368	color
0.00018933	material
0.000189275	opportunity
0.000188211	administration
0.000187183	realize
0.00018657	deep
0.000186429	key
0.000186357	green
0.000186108	range
0.00018577	hundred
0.000185728	current
0.000184933	economy
0.00018464	challenge
0.000183842	south
0.000183408	choice
0.000183217	daughter
0.00018305	letter
0.000182853	bed
0.000182522	fear
0.000182314	husband
0.00018215	single
0.000181656	performance
0.00018114	certainly
0.00018107	myself
0.000181025	defense
0.000180947	score
0.000180543	involve
0.000180312	church
0.000180209	per
0.000180185	medical
0.000179902	address
0.000178917	sport
0.000178875	bank
0.000178739	significant
0.000178639	security
0.000178123	represent
0.000178075	goal
0.000177896	hospital
0.0001774	complete
0.000177368	seek
0.000177189	board
0.000176798	thousand
0.000176777	author
0.000176698	anyone
0.00017638	west
0.000176206	press
0.000176172	alone
0.000175652	nature
0.000175212	throw
0.000174706	officer
0.000174691	factor
0.000174472	foreign
0.000173721	interview
0.000173587	private
0.000172953	thus
0.000172935	upon
0.000172923	reduce
0.000172695	agency
0.000172577	fill
0.000172064	laugh
0.000171659	coach
0.000171179	quickly
0.000170867	blood
0.000170412	movement
0.000170342	account
0.000170115	push
0.000169778	recently
0.000169621	common
0.000169612	page
0.000169503	similar
0.000169193	language
0.000169159	beyond
0.000169134	judge
0.0001689	demand
0.000168434	particular
0.000168365	natural
0.000167699	blue
0.000167298	fine
0.000167107	dead
0.000166805	feature
0.000166379	article
0.000166058	PM
0.0001659	attempt
0.000165852	ok
0.000165561	hot
0.000165403	series
0.000165191	enter
0.000164889	travel
0.000164809	artist
0.000164663	stock
0.000163253	analysis
0.000163193	poor
0.000162951	firm
0.000162911	decade
0.000162626	cup
0.000162174	identify
0.000162152	usually
0.000161913	resource
0.000161889	treatment
0.000161743	total
0.000161358	indicate
0.000161284	cold
0.000161091	animal
0.000160821	shoot
0.000160736	east
0.000160448	herself
0.000160374	sort
0.000160003	occur
0.000159751	exactly
0.000159723	sleep
0.00015937	final
0.000159214	dream
0.000159193	central
0.000158726	dog
0.000158353	quality
0.000158068	determine
0.00015798	career
0.000157877	save
0.000157707	seven
0.000157274	size
0.000157193	ahead
0.000157061	media
0.000156731	rock
0.00015667	happy
0.000156237	despite
0.000156185	thought
0.000156085	ability
0.000156009	physical
0.000155836	beat
0.000155618	election
0.000155394	scene
0.000155282	disease
0.000155224	environmental
0.000155087	everybody
0.000154851	fly
0.000154681	argue
0.000154381	region
0.000154351	growth
0.000154251	eight
0.000154135	ready
0.000153974	spring
0.000153953	pressure
0.000153818	finish
0.000153577	protect
0.000153541	seat
0.000153465	degree
0.0001534	limit
0.000153377	simple
0.00015325	success
0.000153062	left
0.000152916	skill
0.0001527	lack
0.000152625	knowledge
0.000152607	particularly
0.0001526	drink
0.000152474	serious
0.000152216	whatever
0.000152146	staff
0.000151737	recognize
0.0001516	training
0.000151464	accept
0.00015144	amount
0.000151355	meeting
0.000151107	release
0.0001511	influence
0.000150894	section
0.000150879	loss
0.000150726	professional
0.000150657	glass
0.000150629	touch
0.000150618	television
0.0001506	box
0.000150184	character
0.000149905	TV
0.000149663	lay
0.0001495	direct
0.000149208	prepare
0.000148959	strategy
0.000148611	bill
0.000148	potential
0.000147208	wind
0.000146164	fast
0.0001461	sister
0.0001459	ride
0.00014583	compare
0.0001457	dress
0.000145685	guess
0.0001456	search
0.000145575	crime
0.000145172	forward
0.000145133	stuff
0.000145099	lawyer
0.000145021	sex
0.00014496	environment
0.000144948	financial
0.000144178	tonight
0.000144129	message
0.000144038	fail
0.000143959	leg
0.000143832	arrive
0.000143571	feeling
0.000143538	executive
0.00014345	authority
0.000143438	gun
0.00014342	democratic
0.00014335	operation
0.0001433	male
0.000142919	example
0.000142624	worry
0.000142588	heat
0.000142284	strike
0.000142225	Democrat
0.0001422	chief
0.0001422	female
0.000142064	discuss
0.000141988	ten
0.000141837	various
0.0001415	fish
0.000141483	notice
0.000141397	hang
0.000141224	professor
0.000141073	miss
0.000141	gain
0.000140769	religious
0.00014053	stage
0.000140387	station
0.000140048	manager
0.000140039	indeed
0.000139241	establish
0.000139214	clearly
0.0001387	train
0.00013865	science
0.000138489	cultural
0.00013818	forget
0.000138152	track
0.000138125	theory
0.0001381	living
0.000137516	song
0.000137404	wish
0.000136934	shake
0.000136919	truth
0.000136819	network
0.0001368	below
0.000136788	management
0.0001366	review
0.000136327	mention
0.000135954	trouble
0.000135936	cell
0.000135903	legal
0.000135818	nice
0.0001355	date
0.000135487	remove
0.0001354	roll
0.000134899	trial
0.000134338	prove
0.0001342	shape
0.000133982	debate
0.0001336	stick
0.000133477	enjoy
0.000133407	entire
0.000133107	expert
0.000132755	impact
0.000132528	main
0.000132449	traditional
0.000132319	structure
0.000132219	card
0.000132016	onto
0.000131994	memory
0.000131937	ball
0.000131879	maintain
0.000131861	imagine
0.0001316	yourself
0.000131543	suddenly
0.000131472	senior
0.00013116	chair
0.000131145	candidate
0.000130863	weapon
0.000130857	radio
0.0001307	clean
0.0001306	promise
0.000130205	statement
0.000130051	avoid
0.000129908	shoulder
0.000129851	employee
0.0001297	spot
0.000129551	conduct
0.000129375	method
0.000129187	reveal
0.000129117	huge
0.000128995	contain
0.0001289	block
0.000128562	popular
0.000128556	specific
0.000128538	apply
0.00012818	peace
0.0001279	tie
0.000127816	institution
0.0001278	associate
0.000127774	respond
0.0001277	Indian
0.00012751	production
0.000127106	weight
0.000126943	sexual
0.0001268	count
0.000126618	politics
0.000126342	perform
0.000126257	somebody
0.000125824	affect
0.000125721	participant
0.000125381	pain
0.000125367	access
0.000125169	direction
0.000125144	please
0.000125026	wide
0.000124981	camera
0.000124847	credit
0.000124584	unit
0.0001244	respect
0.0001242	park
0.000124199	edge
0.000124148	object
0.000123983	style
0.000123959	evening
0.000123841	finger
0.0001238	target
0.000123641	necessary
0.000123425	adult
0.0001234	exercise
0.000123371	reflect
0.000123237	conference
0.0001232	comment
0.000123131	commercial
0.0001231	contact
0.00012294	Mrs
0.000122913	manage
0.0001228	Christian
0.00012277	discover
0.00012257	trip
0.0001225	struggle
0.0001225	wave
0.000122491	pattern
0.000122306	item
0.0001223	survey
0.0001221	file
0.000122088	treat
0.000121937	improve
0.000121894	mouth
0.000121803	throughout
0.000121542	purpose
0.0001215	dance
0.000121445	beautiful
0.00012137	property
0.000121309	bag
0.000120963	skin
0.000120842	bar
0.0001208	ship
0.0001203	fat
0.000120275	writer
0.000120202	hotel
0.000120123	discussion
0.000120075	tough
0.000119929	soldier
0.00011982	sea
0.000119747	owner
0.00011949	cancer
0.000119368	surface
0.000119289	exist
0.000119262	kitchen
0.000119195	positive
0.000119062	stare
0.000119056	painting
0.000119023	yard
0.000118889	task
0.000118853	magazine
0.000118756	budget
0.000118741	heavy
0.0001187	European
0.000118689	relate
0.0001182	English
0.0001181	worth
0.000117679	investment
0.000117649	garden
0.000117497	detail
0.0001174	document
0.000116967	sing
0.000116791	marriage
0.000116661	violence
0.0001166	except
0.00011653	collection
0.000116457	machine
0.000116427	reality
0.000116351	modern
0.000116203	generation
0.0001162	cry
0.0001162	supply
0.000116118	tend
0.000116027	agent
0.000115812	gas
0.000115651	agreement
0.000115463	consumer
0.000115099	attorney
0.000115072	whom
0.0001146	guard
0.000114441	civil
0.0001144	handle
0.000114314	scientist
0.0001139	function
0.000113828	partner
0.000113774	newspaper
0.000113722	shot
0.000113625	interesting
0.0001136	French
0.000113534	capital
0.000113371	western
0.0001131	separate
0.0001129	battle
0.000112888	nor
0.0001128	mark
0.000112664	dinner
0.0001125	shop
0.000112446	responsibility
0.0001124	link
0.000112258	threat
0.000112079	relation
0.000111821	victim
0.0001117	bottom
0.000111612	Senate
0.0001116	murder
0.000111457	majority
0.000111403	absolutely
0.0001113	paint
0.000111	ring
0.0001109	warm
0.000110817	safe
0.0001108	suit
0.0001105	secret
0.0001105	shift
0.000110435	prevent
0.0001104	fit
0.0001104	straight
0.000110396	citizen
0.000110314	global
0.000109847	audience
0.000109744	Soviet
0.000109471	reform
0.0001093	slow
0.000109162	troop
0.000109159	customer
0.00010908	fresh
0.000109038	assume
0.000108989	concept
0.000108977	rich
0.0001089	fun
0.00010885	restaurant
0.000108707	effective
0.0001087	screen
0.00010868	therefore
0.000108631	examine
0.000108625	critical
0.000108565	species
0.0001084	cross
0.0001082	speed
0.000108	crowd
0.000107655	speech
0.000107631	corner
0.000107518	successful
0.000107452	attitude
0.000107443	option
0.000107428	forest
0.0001073	tear
0.000107215	none
0.000107194	born
0.000107079	southern
0.000107	pound
0.0001069	cool
0.000106824	video
0.000106785	mission
0.00010663	achieve
0.00010656	admit
0.000106554	sky
0.000106315	publish
0.000105899	income
0.000105626	bird
0.000105484	basic
0.000105344	researcher
0.000105247	conflict
0.00010519	neighborhood
0.000105141	suffer
0.0001051	trust
0.0001049	cook
0.0001049	jump
0.0001048	blow
0.000104783	African
0.000104714	eventually
0.000104614	opinion
0.000104477	version
0.000104462	AM
0.000104444	hurt
0.000104435	recall
0.000104307	labor
0.0001043	bear
0.0001043	due
0.000104232	scale
0.00010421	original
0.000104098	concerned
0.000104056	refer
0.000104	damage
0.000104	favorite
0.000103944	nobody
0.000103913	sorry
0.000103895	nuclear
0.000103828	variety
0.0001037	estimate
0.000103665	safety
0.000103622	freedom
0.000103367	directly
0.0001032	mass
0.000103176	client
0.000103	spread
0.000102967	define
0.000102791	plane
0.0001027	primary
0.000102637	investigation
0.0001024	balance
0.0001023	okay
0.0001018	daily
0.000101612	status
0.0001015	dry
0.000101445	perfect
0.00010136	involved
0.000101284	slowly
0.000101257	argument
0.000101215	attend
0.000101118	encourage
0.000101	complex
0.000100987	announce
0.000100787	weekend
0.000100675	afternoon
0.000100641	generally
0.00010052	powerful
0.000100265	immediately
0.000100223	element
0.000100202	conversation
0.0001001	welcome
0.000100062	university
0.0001	nine
9.99E-05	spirit
9.98E-05	British
9.98E-05	crisis
9.98E-05	fan
9.98E-05	insurance
9.96E-05	brain
9.93E-05	stress
9.91E-05	replace
9.90E-05	camp
9.90E-05	sun
9.87E-05	completely
9.86E-05	stone
9.84E-05	possibility
9.84E-05	sample
9.83E-05	dozen
9.82E-05	display
9.81E-05	vision
9.80E-05	Chinese
9.80E-05	text
9.79E-05	hole
9.79E-05	surprise
9.78E-05	department
9.75E-05	sales
9.74E-05	tradition
9.73E-05	abuse
9.73E-05	boat
9.72E-05	solution
9.67E-05	mix
9.66E-05	beginning
9.65E-05	resident
9.64E-05	wood
9.63E-05	easily
9.62E-05	conservative
9.61E-05	ice
9.59E-05	driver
9.58E-05	Ms
9.57E-05	communication
9.56E-05	truck
9.54E-05	desire
9.53E-05	reader
9.52E-05	distance
9.50E-05	district
9.50E-05	introduce
9.50E-05	mountain
9.50E-05	understanding
9.49E-05	obviously
9.48E-05	normal
9.47E-05	exchange
9.47E-05	winter
9.45E-05	guide
9.45E-05	identity
9.43E-05	hide
9.41E-05	independent
9.40E-05	apartment
9.40E-05	horse
9.40E-05	supposed
9.40E-05	terms
9.38E-05	express
9.37E-05	contract
9.35E-05	Catholic
9.34E-05	club
9.32E-05	gold
9.32E-05	observe
9.32E-05	village
9.30E-05	neither
9.29E-05	presence
9.29E-05	Russian
9.27E-05	round
9.25E-05	previous
9.24E-05	alternative
9.22E-05	reporter
9.21E-05	basis
9.19E-05	appeal
9.18E-05	farm
9.18E-05	tool
9.17E-05	prison
9.15E-05	refuse
9.14E-05	circle
9.13E-05	facility
9.13E-05	tomorrow
9.12E-05	contribute
9.12E-05	trail
9.11E-05	decline
9.11E-05	leadership
9.10E-05	principle
9.09E-05	favor
9.05E-05	flow
9.04E-05	match
9.04E-05	taste
9.04E-05	technique
9.03E-05	additional
9.03E-05	band
9.03E-05	bright
9.03E-05	strength
9.02E-05	rain
9.02E-05	tiny
9.00E-05	German
9.00E-05	promote
8.99E-05	willing
8.98E-05	correct
8.97E-05	ear
8.96E-05	earn
8.96E-05	flight
8.96E-05	highly
8.94E-05	emerge
8.94E-05	wild
8.93E-05	aspect
8.92E-05	vehicle
8.90E-05	advantage
8.90E-05	lift
8.90E-05	operate
8.90E-05	protection
8.89E-05	guest
8.87E-05	graduate
8.86E-05	Japanese
8.86E-05	title
8.84E-05	deliver
8.84E-05	demonstrate
8.84E-05	host
8.84E-05	interested
8.83E-05	context
8.83E-05	quick
8.83E-05	witness
8.81E-05	procedure
8.80E-05	waste
8.78E-05	collect
8.78E-05	content
8.76E-05	doubt
8.76E-05	schedule
8.75E-05	belief
8.75E-05	learning
8.75E-05	river
8.74E-05	regard
8.74E-05	settle
8.72E-05	competition
8.71E-05	faith
8.71E-05	marry
8.70E-05	anybody
8.70E-05	folk
8.68E-05	border
8.68E-05	lesson
8.68E-05	mine
8.66E-05	baseball
8.66E-05	chairman
8.64E-05	feed
8.63E-05	annual
8.61E-05	pack
8.59E-05	aid
8.59E-05	coffee
8.59E-05	honor
8.59E-05	path
8.59E-05	perspective
8.56E-05	academic
8.56E-05	critic
8.56E-05	failure
8.56E-05	finding
8.56E-05	religion
8.55E-05	engage
8.54E-05	anyway
8.54E-05	mostly
8.50E-05	Christmas
8.50E-05	equipment
8.50E-05	native
8.48E-05	grant
8.48E-05	soft
8.48E-05	wake
8.46E-05	egg
8.46E-05	unless
8.42E-05	voter
8.42E-05	youth
8.41E-05	afraid
8.41E-05	editor
8.41E-05	smoke
8.39E-05	gather
8.39E-05	hey
8.39E-05	survive
8.36E-05	intelligence
8.36E-05	responsible
8.35E-05	classroom
8.34E-05	wonderful
8.32E-05	affair
8.29E-05	smell
8.28E-05	stretch
8.27E-05	criminal
8.27E-05	hell
8.27E-05	historical
8.27E-05	nod
8.26E-05	regular
8.25E-05	category
8.25E-05	insist
8.24E-05	broad
8.24E-05	grade
8.24E-05	tip
8.22E-05	construction
8.22E-05	quarter
8.21E-05	frame
8.20E-05	clothes
8.20E-05	gift
8.20E-05	photograph
8.20E-05	root
8.19E-05	ignore
8.18E-05	Internet
8.18E-05	moral
8.17E-05	commit
8.17E-05	grab
8.17E-05	shoe
8.16E-05	background
8.16E-05	lean
8.15E-05	slightly
8.14E-05	growing
8.14E-05	negative
8.12E-05	reaction
8.11E-05	quiet
8.10E-05	advance
8.10E-05	committee
8.09E-05	deny
8.09E-05	wine
8.08E-05	burn
8.08E-05	following
8.06E-05	combine
8.06E-05	threaten
8.05E-05	connection
8.04E-05	active
8.04E-05	apparently
8.04E-05	participate
8.04E-05	transfer
8.03E-05	relatively
8.02E-05	arrest
8.02E-05	location
8.02E-05	twice
8.01E-05	double
8.01E-05	victory
8.00E-05	suspect
8.00E-05	United
7.98E-05	assessment
7.97E-05	bone
7.96E-05	appropriate
7.96E-05	literature
7.96E-05	overall
7.95E-05	yesterday
7.94E-05	aim
7.94E-05	destroy
7.91E-05	mistake
7.90E-05	democracy
7.90E-05	purchase
7.89E-05	healthy
7.89E-05	rush
7.87E-05	extend
7.86E-05	knee
7.84E-05	bus
7.84E-05	launch
7.84E-05	request
7.82E-05	tour
7.80E-05	application
7.80E-05	neck
7.80E-05	tape
7.78E-05	flower
7.78E-05	Israeli
7.74E-05	medicine
7.74E-05	remind
7.73E-05	aware
7.73E-05	neighbor
7.73E-05	photo
7.72E-05	Iraqi
7.71E-05	lady
7.70E-05	depend
7.69E-05	justice
7.67E-05	educational
7.67E-05	pair
7.67E-05	tall
7.66E-05	football
7.66E-05	lip
7.64E-05	instruction
7.64E-05	representative
7.63E-05	dangerous
7.62E-05	print
7.61E-05	eastern
7.60E-05	fair
7.60E-05	hire
7.58E-05	writing
7.56E-05	device
7.56E-05	hate
7.56E-05	importance
7.53E-05	actor
7.53E-05	fully
7.51E-05	shut
7.51E-05	studio
7.50E-05	expression
7.49E-05	salt
7.48E-05	addition
7.48E-05	breath
7.48E-05	chemical
7.47E-05	famous
7.47E-05	progress
7.46E-05	online
7.46E-05	plate
7.46E-05	slide
7.45E-05	plastic
7.44E-05	obtain
7.43E-05	birth
7.43E-05	familiar
7.43E-05	Palestinian
7.42E-05	chicken
7.41E-05	theater
7.39E-05	climb
7.39E-05	colleague
7.39E-05	teaching
7.37E-05	domestic
7.37E-05	island
7.37E-05	sugar
7.33E-05	alive
7.31E-05	glance
7.30E-05	jury
7.30E-05	meaning
7.29E-05	leaf
7.29E-05	presidential
7.28E-05	extra
7.28E-05	poll
7.28E-05	session
7.27E-05	signal
7.26E-05	Arab
7.26E-05	army
7.26E-05	fuel
7.26E-05	injury
7.26E-05	software
7.25E-05	fellow
7.25E-05	liberal
7.25E-05	reading
7.25E-05	Supreme
7.25E-05	ticket
7.24E-05	athlete
7.24E-05	urban
7.23E-05	instrument
7.23E-05	peer
7.23E-05	relative
7.23E-05	sweet
7.21E-05	northern
7.21E-05	otherwise
7.20E-05	explore
7.20E-05	lots
7.20E-05	strange
7.18E-05	map
7.18E-05	scientific
7.17E-05	mental
7.16E-05	corporate
7.16E-05	engine
7.15E-05	planet
7.15E-05	pocket
7.14E-05	bomb
7.14E-05	escape
7.14E-05	intend
7.13E-05	increasingly
7.13E-05	somewhere
7.13E-05	swing
7.11E-05	desk
7.11E-05	mom
7.10E-05	expand
7.09E-05	disappear
